bathrooms,bedrooms,city,country,currency,daysOnZillow,homeStatus,homeStatusForHDP,homeType,isFeatured,isNonOwnerOccupied,isPreforeclosureAuction,isPremierBuilder,isRentalWithBasePrice,isUnmappable,isZillowOwned,latitude,livingArea,longitude,lotAreaUnit,lotAreaValue,price,priceForHDP,rentZestimate,shouldHighlight,state,streetAddress,taxAssessedValue,unit,zestimate,zipcode,zpid,datePriceChanged,priceChange,priceReduction,neighboorhood,openHouse,listing_sub_type.is_openHouse,open_house_info.open_house_showing,videoCount
2.0,2.0,South Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,CONDO,True,True,False,False,False,False,False,42.332935,928.0,-71.02894,sqft,914.0,4000.0,4000.0,3814.0,False,MA,152 O St #2,647300.0,# 2,765700.0,02127,81856400.0,,,,"South Boston, MA",,,,
2.0,2.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,CONDO,False,True,False,False,False,False,False,42.33783,1466.0,-71.04876,,,4400.0,4400.0,4300.0,False,MA,376 W Broadway UNIT 3,,Unit 3,881300.0,02127,2086733722.0,,,,"South Boston, MA",,,,
3.0,3.0,South Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.33251,1400.0,-71.03238,,,4800.0,4800.0,3528.0,False,MA,690 E 7th St,,,,02127,2118727973.0,,,,"South Boston, MA",,,,
1.0,1.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.34053,712.0,-71.052895,,,3100.0,3100.0,,False,MA,170 W Broadway #212,,# 212,,02127,2066645517.0,,,,"South Boston, MA",,,,
2.0,3.0,South Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.33468,643.0,-71.0511,sqft,435.0,4800.0,4800.0,2699.0,False,MA,180 W 7th St #2,535500.0,# 2,659800.0,02127,120937248.0,,,,"South Boston, MA",,,,
2.0,2.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.33576,891.0,-71.046394,,,5000.0,5000.0,,False,MA,457 W Broadway #503,,# 503,,02127,2065396660.0,,,,"South Boston, MA",,,,
2.0,2.0,South Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.332565,1000.0,-71.04847,,,3700.0,3700.0,3728.0,False,MA,39 Gates St #3,728900.0,# 3,744800.0,02127,247150269.0,1661842800000.0,-300.0,$300 (Aug 30),"South Boston, MA",,,,
2.0,3.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.334656,,-71.05115,,,4800.0,4800.0,,False,MA,180 W 7th St #U,,# U,,02127,2061835654.0,,,,"South Boston, MA",,,,
3.0,2.0,South Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.340927,1610.0,-71.05173,sqft,1306.0,4995.0,4995.0,5147.0,False,MA,118 W 3rd St,949300.0,,,02127,90138610.0,,,,"South Boston, MA",,,,
1.0,4.0,South Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.333645,1400.0,-71.04443,sqft,2178.0,3800.0,3800.0,4756.0,False,MA,69 G St,1499300.0,,,02127,59150009.0,1661065200000.0,-200.0,$200 (Aug 21),"South Boston, MA",,,,
2.0,2.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.32995,1200.0,-71.05343,,,3800.0,3800.0,,False,MA,27 Vinton St #7,,# 7,,02127,2061875626.0,,,,"South Boston, MA",,,,
1.5,2.0,South Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,CONDO,True,True,False,False,False,False,False,42.336452,1087.0,-71.027855,sqft,1087.0,3600.0,3600.0,3962.0,False,MA,797 E 3rd St APT 1,642100.0,Apt 1,777700.0,02127,63041753.0,1661583600000.0,-200.0,$200 (Aug 27),"South Boston, MA",,,,
2.0,2.0,South Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.340904,1166.0,-71.05142,sqft,1306.0,4200.0,4200.0,3835.0,False,MA,99 Bolton St,778200.0,,,02127,87793886.0,1661410800000.0,-300.0,$300 (Aug 25),"South Boston, MA",,,,
2.0,2.0,South Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.337757,1160.0,-71.051834,sqft,1306.0,4500.0,4500.0,3999.0,False,MA,215 D St #1,689300.0,# 1,789000.0,02127,190072253.0,1661151600000.0,-150.0,$150 (Aug 22),"South Boston, MA",,,,
2.0,2.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,,100.0,,,,4150.0,4150.0,,False,MA,(undisclosed Address),,,,02127,2061895916.0,,,,"South Boston, MA",,,,
2.0,2.0,South Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.332268,1100.0,-71.052666,sqft,871.0,3395.0,3395.0,3599.0,False,MA,24 Mitchell St #1,665200.0,# 1,765800.0,02127,87794058.0,1662274800000.0,-100.0,$100 (Sep 4),"South Boston, MA",,,,
1.0,2.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.332596,,-71.03545,,,2850.0,2850.0,,False,MA,151 L St APT 3A,,Apt 3A,,02127,2061898483.0,,,,"South Boston, MA",,,,
1.5,3.0,South Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,SINGLE_FAMILY,True,True,False,False,False,False,False,42.335457,1014.0,-71.04991,sqft,871.0,4500.0,4500.0,3658.0,False,MA,234 Bowen St,488500.0,,631200.0,02127,59151360.0,,,,"South Boston, MA",,,,
1.5,2.0,South Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,TOWNHOUSE,True,True,False,False,False,False,False,42.33232,1109.0,-71.04065,sqft,1109.0,3800.0,3800.0,3628.0,False,MA,496 E 7th St #2,630300.0,# 2,761600.0,02127,59148684.0,1661756400000.0,-150.0,$150 (Aug 29),"South Boston, MA",,,,
2.0,3.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.340508,,-71.052086,,,5000.0,5000.0,,False,MA,164 Athens St #2,,# 2,,02127,2061904682.0,,,,"South Boston, MA",,,,
1.5,3.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,,1060.0,,,,4895.0,4895.0,3569.0,False,MA,(undisclosed Address),,,,02127,2072058901.0,,,,"South Boston, MA",,,,
3.5,3.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,CONDO,True,True,False,False,False,False,False,42.33388,1700.0,-71.03101,,,5600.0,5600.0,3599.0,False,MA,719 E 5th St #2,,# 2,,02127,2102295591.0,1662015600000.0,-400.0,$400 (Sep 1),"South Boston, MA",,,,
2.0,2.0,South Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.331978,1170.0,-71.04161,sqft,1170.0,3800.0,3800.0,3728.0,False,MA,171 H St #2,725100.0,# 2,791300.0,02127,81853986.0,,,,"South Boston, MA",,,,
1.0,2.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.338478,850.0,-71.05072,,,2995.0,2995.0,,False,MA,307 W Broadway #5,,# 5,,02127,2061915434.0,,,,"South Boston, MA",,,,
1.0,4.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.337616,,-71.04161,,,4400.0,4400.0,,False,MA,100-1 H St,,,,02127,2062473379.0,1660374000000.0,-600.0,$600 (Aug 13),"South Boston, MA",,,,
2.0,4.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,CONDO,True,True,False,False,False,False,False,42.32882,1800.0,-71.05513,,,4000.0,4000.0,,False,MA,54 Rogers St #54,,# 54,,02127,2061919020.0,1661238000000.0,-400.0,$400 (Aug 23),"South Boston, MA",,,,
2.0,3.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.331287,1200.0,-71.03071,,,5500.0,5500.0,,False,MA,1776 Columbia Rd #2,,# 2,,02127,2061919021.0,,,,"South Boston, MA",,,,
1.0,0.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,CONDO,True,True,False,False,False,False,False,42.35199,1127.0,-71.0489,sqft,1306.0,3800.0,3800.0,3628.0,False,MA,15 Sleeper St APT 404,777300.0,Apt 404,914700.0,02210,59172149.0,1661238000000.0,-200.0,$200 (Aug 23),"South Boston, MA",,,,
1.0,2.0,South Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,CONDO,True,True,False,False,False,False,False,42.33724,722.0,-71.029526,sqft,871.0,3100.0,3100.0,2893.0,False,MA,843 E 2nd St #2,555300.0,# 2,649900.0,02127,59148245.0,1662015600000.0,-100.0,$100 (Sep 1),"South Boston, MA",,,,
1.0,2.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,,810.0,,,,3725.0,3725.0,,False,MA,(undisclosed Address),,,,02127,2061936719.0,,,,"South Boston, MA",,,,
2.0,2.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,SINGLE_FAMILY,False,True,False,False,False,False,False,42.33583,897.0,-71.0459,,,4500.0,4500.0,,False,MA,472 W Broadway #304,,# 304,,02127,2063006201.0,,,,"South Boston, MA",,,,
1.5,3.0,South Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,SINGLE_FAMILY,False,True,False,False,False,False,False,42.337475,1000.0,-71.035805,sqft,1742.0,3800.0,3800.0,5206.0,False,MA,688 E 2nd St,629000.0,,820100.0,02127,59152346.0,,,,"South Boston, MA",,,,
2.0,3.0,South Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,CONDO,False,True,False,False,False,False,False,42.33624,1310.0,-71.035675,,,6750.0,6750.0,4200.0,False,MA,57 L St UNIT 13,1075300.0,Unit 13,1182300.0,02127,318226577.0,1661842800000.0,-250.0,$250 (Aug 30),"South Boston, MA",,,,
2.0,2.0,South Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.332024,1116.0,-71.056656,,,4100.0,4100.0,3499.0,False,MA,488 Dorchester Ave #4H,858100.0,# 4H,935500.0,02127,247150396.0,1661238000000.0,-100.0,$100 (Aug 23),"South Boston, MA",,,,
2.0,2.0,South Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.336315,1403.0,-71.03761,sqft,1404.0,4200.0,4200.0,4323.0,False,MA,203 K St #1,801900.0,# 1,874000.0,02127,59211541.0,,,,"South Boston, MA",,,,
1.5,4.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.329395,,-71.05398,,,4400.0,4400.0,,False,MA,80 Preble St,,,,02127,2062167063.0,1660114800000.0,-400.0,$400 (Aug 10),"South Boston, MA",,,,
1.0,2.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,,810.0,,,,3595.0,3595.0,,False,MA,(undisclosed Address),,,,02127,2062520560.0,,,,"South Boston, MA",,,,
2.0,3.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.337257,1450.0,-71.03071,,,4500.0,4500.0,,False,MA,819 E 2nd St #2A,,# 2A,,02127,2061994495.0,1660374000000.0,-300.0,$300 (Aug 13),"South Boston, MA",,,,
1.5,4.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.32811,1250.0,-71.05669,,,3500.0,3500.0,3200.0,False,MA,636 Dorchester Ave,,,,02127,2118973140.0,1662015600000.0,50.0,,"South Boston, MA",,,,
1.0,0.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.33413,500.0,-71.03294,,,1800.0,1800.0,,False,MA,682 E 5th St #A,,# A,,02127,2062006501.0,,,,"South Boston, MA",,,,
1.0,1.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.351147,683.0,-71.04449,,,4900.0,4900.0,3795.0,False,MA,133 Seaport Blvd UNIT 1907,924400.0,Unit 1907,1244300.0,02210,333606153.0,,,,"South Boston, MA",,,,
1.0,3.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.332806,900.0,-71.03143,,,3550.0,3550.0,,False,MA,157 N St APT 2,,Apt 2,,02127,2066628189.0,1661842800000.0,-100.0,$100 (Aug 30),"South Boston, MA",,,,
1.0,1.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.332165,800.0,-71.03922,,,2100.0,2100.0,2199.0,False,MA,527 E 7th St #2,,# 2,,02127,2091868383.0,1660201200000.0,-300.0,$300 (Aug 11),"South Boston, MA",,,,
1.5,2.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.336987,996.0,-71.027,,,4000.0,4000.0,3358.0,False,MA,38 P St #5,,# 5,,02127,2086468953.0,1662447600000.0,-200.0,$200 (Sep 6),"South Boston, MA",,,,
1.0,1.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.335827,,-71.0401,,,2000.0,2000.0,2250.0,False,MA,130 Emerson St,,,,02127,2089749689.0,1660546800000.0,150.0,,"South Boston, MA",,,,
2.5,3.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.35108,2125.0,-71.04842,,,14000.0,14000.0,,False,MA,11 Farnsworth St,,,,02210,2062147251.0,,,,"South Boston, MA",,,,
1.0,1.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.33627,,-71.03885,,,2400.0,2400.0,2300.0,False,MA,525 E 3rd St,,,,02127,2101377008.0,,,,"South Boston, MA",,,,
2.5,2.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,CONDO,True,True,False,False,False,False,False,42.342854,1840.0,-71.05468,,,6000.0,6000.0,6851.0,False,MA,100 A St UNIT 5,1474600.0,Unit 5,1702300.0,02127,333605914.0,,,,"South Boston, MA",,,,
2.5,1.0,South Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.331055,2475.0,-71.03343,sqft,2572.0,3500.0,3500.0,6632.0,False,MA,211 M St #2,1022500.0,# 2,1232600.0,02127,67096678.0,1660374000000.0,-300.0,$300 (Aug 13),"South Boston, MA",,,,
2.5,2.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.34286,1840.0,-71.05469,,,6000.0,6000.0,,False,MA,100 A St #5A,,# 5A,,02127,2062400589.0,1659164400000.0,-1400.0,"$1,400 (Jul 30)","South Boston, MA",,,,
1.0,3.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.33109,1031.0,-71.04724,,,4800.0,4800.0,,False,MA,110 Old Harbor St FLOOR 3,,Floor 3,,02127,2062277552.0,,,,"South Boston, MA",,,,
3.0,3.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.335926,1600.0,-71.03432,,,5500.0,5500.0,6499.0,False,MA,778 E Broadway APT 1,,Apt 1,,02127,2119032123.0,,,,"South Boston, MA",,,,
1.0,3.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,,1031.0,,,,4800.0,4800.0,,False,MA,(undisclosed Address),,,,02127,2062275777.0,,,,"South Boston, MA",,,,
1.0,2.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.331207,810.0,-71.04316,,,4190.0,4190.0,3323.0,False,MA,447 E 8th St FLOOR 4-ID400,,Floor 4-ID400,,02127,2070463762.0,1662447600000.0,30.0,,"South Boston, MA",,,,
2.5,4.0,South Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,SINGLE_FAMILY,True,True,False,False,False,False,False,42.334976,2500.0,-71.053505,sqft,871.0,6995.0,6995.0,3705.0,False,MA,138 W 8th St,541000.0,,1241900.0,02127,59149349.0,,,,"South Boston, MA",,,,
1.0,4.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.333267,,-71.035484,,,4320.0,4320.0,,False,MA,626 E 6th St #3H,,# 3H,,02127,2062214737.0,1659942000000.0,-480.0,$480 (Aug 8),"South Boston, MA",,,,
1.0,4.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,,,,,,3840.0,3840.0,,False,MA,(undisclosed Address),,,,02127,2062215580.0,1660114800000.0,-480.0,$480 (Aug 10),"South Boston, MA",,,,
1.0,4.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,,,,,,3840.0,3840.0,,False,MA,(undisclosed Address),,,,02127,2062215581.0,1660114800000.0,-480.0,$480 (Aug 10),"South Boston, MA",,,,
1.0,4.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,,,,,,4320.0,4320.0,,False,MA,(undisclosed Address),,,,02127,2062218239.0,1659510000000.0,-480.0,$480 (Aug 3),"South Boston, MA",,,,
2.0,3.0,South Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.331696,905.0,-71.031395,,,4500.0,4500.0,2499.0,False,MA,197 N St,,,,02127,2102526963.0,,,,"South Boston, MA",,,,
2.0,3.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.3318,1200.0,-71.031364,,,3600.0,3600.0,,False,MA,193 N St #A2,,# A2,,02127,2062233049.0,1660201200000.0,-900.0,$900 (Aug 11),"South Boston, MA",,,,
2.0,3.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,,,,,,4050.0,4050.0,,False,MA,(undisclosed Address),,,,02127,2062234130.0,1659510000000.0,-450.0,$450 (Aug 3),"South Boston, MA",,,,
2.0,3.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,,,,,,3600.0,3600.0,,False,MA,(undisclosed Address),,,,02127,2062235398.0,1660114800000.0,-450.0,$450 (Aug 10),"South Boston, MA",,,,
2.0,3.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,,,,,,3600.0,3600.0,,False,MA,(undisclosed Address),,,,02127,2062235399.0,1660114800000.0,-450.0,$450 (Aug 10),"South Boston, MA",,,,
1.0,1.0,South Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.330215,560.0,-71.05642,acres,0.2599862258953168,2200.0,2200.0,2429.0,False,MA,385 Dorchester St,6536600.0,,,02127,59152824.0,,,,"South Boston, MA",,,,
2.0,3.0,South Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,CONDO,True,True,False,False,False,False,False,42.340515,1573.0,-71.05219,sqft,1573.0,5000.0,5000.0,4600.0,False,MA,162 Athens St #2,903600.0,# 2,1118000.0,02127,123848171.0,,,,"South Boston, MA",,,,
1.0,4.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,CONDO,True,True,False,False,False,False,False,42.33092,1100.0,-71.035484,,,4000.0,4000.0,3642.0,False,MA,225 L St #2,,# 2,752300.0,02127,2101965262.0,1660374000000.0,-200.0,$200 (Aug 13),"South Boston, MA",,,,
2.5,2.0,South Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.333504,1600.0,-71.0265,sqft,1742.0,3950.0,3950.0,5851.0,False,MA,866 E 6th St APT 3,884200.0,Apt 3,964700.0,02127,59148410.0,,,,"South Boston, MA",,,,
1.0,2.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.337475,,-71.05217,,,3000.0,3000.0,2400.0,False,MA,203 D St,,,,02127,2143016487.0,,,,"South Boston, MA",,,,
1.0,3.0,South Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,CONDO,True,True,False,False,False,False,False,42.33289,1065.0,-71.034386,,,4000.0,4000.0,3303.0,False,MA,651 E 6th St UNIT 2,679000.0,Unit 2,753500.0,02127,318226278.0,1661151600000.0,-200.0,$200 (Aug 22),"South Boston, MA",,,,
1.0,3.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.338627,1400.0,-71.05004,,,5175.0,5175.0,,False,MA,320 W Broadway APT 2,,Apt 2,,02127,2062395440.0,1661497200000.0,-25.0,$25 (Aug 26),"South Boston, MA",,,,
1.0,1.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.34974,574.0,-71.04277,,,4350.0,4350.0,,False,MA,155 Seaport Blvd FLOOR 14-ID282,,Floor 14-ID282,,02210,2066873982.0,1662447600000.0,-1410.0,"$1,410 (Sep 6)","South Boston, MA",,,,
2.5,3.0,South Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.332592,2000.0,-71.04077,sqft,2178.0,5500.0,5500.0,4647.0,False,MA,490C E 7th St,892200.0,,,02127,190055850.0,1662015600000.0,-200.0,$200 (Sep 1),"South Boston, MA",,,,
1.0,4.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,CONDO,True,True,False,False,False,False,False,42.332386,1800.0,-71.04769,,,4850.0,4850.0,3800.0,False,MA,71 Old Harbor St #2,,# 2,777600.0,02127,2101156101.0,1661151600000.0,-350.0,$350 (Aug 22),"South Boston, MA",,,,
1.0,3.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.3365,1100.0,-71.02734,,,3300.0,3300.0,3569.0,False,MA,807 E 3rd St #3,,# 3,,02127,2078610702.0,1661151600000.0,-200.0,$200 (Aug 22),"South Boston, MA",,,,
1.0,1.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.33919,600.0,-71.04962,,,2500.0,2500.0,2329.0,False,MA,207 W 3rd St #1,,# 1,,02127,2105944719.0,1659164400000.0,-150.0,$150 (Jul 30),"South Boston, MA",,,,
1.0,2.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,,,,,,3000.0,3000.0,,False,MA,(undisclosed Address),,,,02127,2063471997.0,,,,"South Boston, MA",,,,
3.0,5.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.334705,,-71.04601,,,7000.0,7000.0,,False,MA,478 E 4th St #1H,,# 1H,,02127,2062616347.0,,,,"South Boston, MA",,,,
3.0,5.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.334663,1500.0,-71.042244,,,7000.0,7000.0,,False,MA,478A E 4th St #3,,# 3,,02127,2062627725.0,,,,"South Boston, MA",,,,
2.0,3.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.335136,1000.0,-71.05425,,,4200.0,4200.0,3596.0,False,MA,111A W 8th St APT O,,Apt O,,02127,2083556852.0,,,,"South Boston, MA",,,,
1.0,1.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.331207,629.0,-71.04319,,,3380.0,3380.0,2651.0,False,MA,447 E 8th St FLOOR 4-ID397,,Floor 4-ID397,,02127,2069787271.0,1662447600000.0,-340.0,$340 (Sep 6),"South Boston, MA",,,,
1.5,4.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.326675,1471.0,-71.05666,,,4200.0,4200.0,,False,MA,690 Dorchester Ave #B,,# B,,02127,2063438174.0,1655103600000.0,-200.0,$200 (Jun 13),"South Boston, MA",,,,
2.0,2.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,,1080.0,,,,4150.0,4150.0,,False,MA,(undisclosed Address),,,,02127,2063481312.0,,,,"South Boston, MA",,,,
2.0,4.0,South Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.339443,966.0,-71.048775,sqft,966.0,6000.0,6000.0,3687.0,False,MA,174 Bolton St APT 1,439600.0,Apt 1,752000.0,02127,59147945.0,1643961600000.0,800.0,,"South Boston, MA",,,,
2.0,5.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.335957,,-71.03003,,,5250.0,5250.0,,False,MA,856 E Broadway #1A,,# 1A,,02127,2065625029.0,1660028400000.0,-750.0,$750 (Aug 9),"South Boston, MA",,,,
2.0,3.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,,,,,,2500.0,2500.0,1829.0,False,MA,(undisclosed Address),,,623000.0,02134,2096745619.0,,,,"Allston, MA",,,,
1.0,2.0,Allston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.348793,,-71.13332,,,2450.0,2450.0,4263.0,False,MA,1294 Commonwealth Ave #4,,# 4,,02134,2099478349.0,,,,"Allston, MA",,,,
1.0,0.0,Allston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.350822,,-71.14005,,,1725.0,1725.0,,False,MA,79 Gordon St #16,,# 16,,02134,2061671531.0,,,,"Allston, MA",,,,
1.0,2.0,Allston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,,705.0,,,,2200.0,2200.0,,False,MA,(undisclosed Address),,,,02134,2065477119.0,,,,"Allston, MA",,,,
1.0,1.0,Allston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.34714,915.0,-71.13438,,,4334.0,4334.0,1935.0,False,MA,65 Brainerd Rd APT 321,,Apt 321,,02134,2111857968.0,1662447600000.0,23.0,,"Allston, MA",,,,
2.0,2.0,Allston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.347214,1050.0,-71.13446,acres,1.3699954086317723,3700.0,3700.0,2969.0,False,MA,85 Brainerd Rd APT 202,706800.0,Apt 202,833100.0,02134,59086344.0,,,,"Allston, MA",,,,
2.0,2.0,Allston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.35399,901.0,-71.12623,,,4950.0,4950.0,2758.0,False,MA,83 Gardner St #308,,# 308,,02134,2071923312.0,,,,"Allston, MA",,,,
